id_dataset,code_secteur,code_site,nom_site,x_l93,y_l93,date_visite,observateurs,condition_prospection,nom_taxon,nom_complet_taxon,techn_observation,statut_observation,nb_ep_tot,nb_ep_w,nb_ep_dnf,nb_ep_df,annee,mois,jour,statut_presence,date_annee,annee_perm,annee_perm_index
85,J25,J25-021,Rupont,206683.82398606197,6862645.151607129,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2023,5,31,0,151,2011,0
85,J25,J25-024,Sur le sentier de la Peninsole,208913.0120928834,6863566.943521222,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2023,5,31,0,151,2016,5
85,J25,J25-050,Dourduff,202987.8421907673,6857571.831747867,2023-05-31T00:00:00Z,BTS GPN Suscinio,Non renseignÃ©,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Présent,0,0,0,0,2023,5,31,0,151,2017,6
85,J25,J25-025,Moulin de la Rive,209203.03307507047,6863755.807598531,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2023,5,31,0,151,2012,1
85,J25,J25-054,Les 3 vallÃ©es-Dourduff,199929.57686663984,6855996.440980227,2023-05-31T00:00:00Z,BTS GPN Suscinio,Non renseignÃ©,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Présent,0,0,0,0,2023,5,31,0,151,2019,8
85,J25,J25-021,Rupont,206683.82398606197,6862645.151607129,2019-05-21T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2019,5,21,0,141,2017,6
85,J25,J25-046,Pont Braz - aff. Dourduff,203149.001014086,6854944.724638275,2011-04-22T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2011,4,22,0,112,2016,5
85,J25,J25-050,Dourduff,202987.8421907673,6857571.831747867,2019-05-21T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2019,5,21,1,141,2019,8
85,J25,J25-038,keridec-dourduff,205552.36569464556,6855925.516473618,2012-03-13T00:00:00Z,BTS GPN Suscinio,Non renseignÃ©,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Présent,1,0,0,1,2012,3,13,1,73,2014,3
85,J25,J25-055,Traon-Nevez-Dourduff,199698.41545244644,6855957.7957039485,2019-05-21T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Présent,2,2,0,0,2019,5,21,1,141,2016,5
85,J25,J25-057,Coat grall-Dourduff,199453.82051680086,6855598.062795871,2019-05-21T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Présent,2,2,0,0,2019,5,21,1,141,2019,8
85,J25,J25-022,Traon Dour,207501.39052856347,6862645.100988084,2011-04-22T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Présent,0,0,0,0,2011,4,22,1,112,2012,1
85,J25,J25-028,Pen ar Guer,207687.0229414216,6861549.472930705,2019-05-21T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,Empreintes et fÃ¨ces,Présent,0,0,0,0,2019,5,21,0,141,2023,12
85,J25,J25-058,Pennanroz-Garlan,200278.7284768775,6854151.010629809,2019-05-21T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2019,5,21,0,141,2023,12
85,J25,J25-029,Kergonan,207462.2236740786,6861347.2085167365,2019-05-21T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2019,5,21,0,141,2018,7
85,J25,J25-055,Traon-Nevez-Dourduff,199698.41545244644,6855957.7957039485,2018-05-29T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2018,5,29,0,149,2017,6
85,J25,J25-056,Gouelet Dreau-Dourduff,199595.72002726875,6856625.898257765,2018-05-29T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Présent,0,0,0,0,2018,5,29,0,149,2011,0
85,J25,J25-058,Pennanroz-Garlan,200278.7284768775,6854151.010629809,2018-05-29T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Présent,0,0,1,0,2018,5,29,1,149,2019,8
85,J25,J25-005,Impasse de Kerbriant,196810.47618797416,6863851.751668579,2019-05-21T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2019,5,21,0,141,2017,6
85,J25,J25-059,Kerozar-Garlan,198754.69255536416,6853975.2976663485,2018-05-29T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,4,0,0,2018,5,29,0,149,2018,7
85,J25,J25-009,Lieu-dit Kerdrenan,200812.39117593656,6862474.483167817,2019-05-21T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Présent,1,0,1,0,2019,5,21,1,141,2016,5
85,J25,J25-044,KERGUILLEM-DOURDUFF,204093.83239756327,6856273.202421147,2011-04-22T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Présent,2,0,1,1,2011,4,22,1,112,2014,3
85,J25,J25-010,"Lieu-dit Traon Stong, Pontplencoat",200368.6236151961,6861775.022808081,2019-05-21T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,2,0,0,2019,5,21,0,141,2017,6
85,J25,J25-057,Coat grall-Dourduff,199453.82051680086,6855598.062795871,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2023,5,31,0,151,2014,3
85,J25,J25-056,Gouelet Dreau-Dourduff,199595.72002726875,6856625.898257765,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2023,5,31,0,151,2023,12
85,J25,J25-059,Kerozar-Garlan,198754.69255536416,6853975.2976663485,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2023,5,31,0,151,2017,6
85,J25,J25-041,Lezneven-,205138.28556778852,6853219.896202309,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2023,5,31,0,151,2011,0
85,J25,J25-040,kermorvan-dourduff,205251.22362737043,6852728.382831184,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2023,5,31,0,151,2016,5
85,J25,J25-023,Kozampaul,208259.1026853262,6863018.674567544,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2023,5,31,0,151,2012,1
85,J25,J25-026,ContinuitÃ© de sentier de la PÃ©ninsole,209204.2043870018,6862827.056718966,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Présent,1,0,1,0,2023,5,31,1,151,2019,8
85,J25,J25-029,Kergonan,207462.2236740786,6861347.2085167365,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,1,0,0,2023,5,31,0,151,2019,8
85,J25,J25-030,keranbastard-ruisseau,207676.95839841536,6856137.622189767,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Présent,2,0,2,0,2023,5,31,1,151,2018,7
85,J25,J25-032,quelouarn-ruisseau,207969.99867292296,6853926.753725007,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2023,5,31,0,151,2019,8
85,J25,J25-036,coat sao-ruisseau,205887.83898058865,6853526.549500709,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2023,5,31,0,151,2016,5
85,J25,J25-035,coatsaopell-ruisseau,206369.07626290875,6852659.291677239,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2023,5,31,0,151,2019,8
85,J25,J25-014,Goris-la vallÃ©e des moulins,202645.26572384755,6863924.020617544,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Présent,0,0,0,0,2023,5,31,0,151,2023,12
85,J25,J25-047,cann bras (dourduff),203048.2635929273,6855743.329261818,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Présent,1,0,1,0,2023,5,31,1,151,2019,8
85,J25,J25-025,Moulin de la Rive,209203.03307507047,6863755.807598531,2019-05-21T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2019,5,21,0,141,2018,7
85,J25,J25-002,Le corniou rau,198562.95961799152,6860250.344900633,2019-05-21T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2019,5,21,0,141,2018,7
85,J25,J25-057,Coat grall-Dourduff,199453.82051680086,6855598.062795871,2018-05-29T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2018,5,29,0,149,2023,12
85,J25,J25-055,Traon-Nevez-Dourduff,199698.41545244644,6855957.7957039485,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2023,5,31,0,151,2023,12
85,J25,J25-008,Lieu-dit Kerlohou,199000.5080580875,6865002.471616355,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Présent,2,0,1,1,2023,5,31,1,151,2023,12
85,J25,J25-010,"Lieu-dit Traon Stong, Pontplencoat",200368.6236151961,6861775.022808081,2023-05-31T00:00:00Z,BTS GPN Suscinio,Moyennes,"Lutra lutra (Linnaeus, 1758)",Lutra lutra,FÃ¨ces/Guano/Epreintes,Absent,0,0,0,0,2023,5,31,0,151,2016,5
